nodeid EntryName
1044 SH22A_HUMAN
1045 MELK_HUMAN
1046 ANXA2_HUMAN
1047 TBA4A_HUMAN
1048 LOX5_HUMAN
1049 TCPE_HUMAN
1050 NCF4_HUMAN
1051 TXNIP_HUMAN
1052 CRK_HUMAN
1053 GNA12_HUMAN
1054 GNA13_HUMAN
1055 SRC8_HUMAN
1056 TSP3_HUMAN
1057 CSF1R_HUMAN
1058 UB2R1_HUMAN
1059 PHOCN_HUMAN
1060 ZBT25_HUMAN
1061 SGTA_HUMAN
1062 BAF_HUMAN
1063 AKP8L_HUMAN
1064 GMCL1_HUMAN
1065 SGTB_HUMAN
1066 VIPR1_HUMAN
1067 H4_HUMAN
1068 NUP62_HUMAN
1069 COT2_HUMAN
1070 H32_HUMAN
1071 H2B1C_HUMAN
1072 NTF2_HUMAN
1073 PHB2_HUMAN
1074 ENPL_HUMAN
1075 RAF1_HUMAN
1076 MMP14_HUMAN
1077 ADA17_HUMAN
1078 MYO7A_HUMAN
1079 AKAP4_HUMAN
1080 AKA10_HUMAN
1081 AKA11_HUMAN
1082 BIG2_HUMAN
1083 AKA7A_HUMAN
1084 MYPC3_HUMAN
1085 MYOM1_HUMAN
1086 MYOM2_HUMAN
1087 TRI63_HUMAN
1088 ANKR1_HUMAN
1089 ANKR2_HUMAN
1090 ANR23_HUMAN
1091 PNMA1_HUMAN
1092 SKP2_HUMAN
1093 WEE1_HUMAN
1094 RING2_HUMAN
1095 KCC2A_HUMAN
1096 E2F2_HUMAN
1097 E2F3_HUMAN
1098 E2F6_HUMAN
1099 NFYB_HUMAN
1100 NFYC_HUMAN
1101 ZHX1_HUMAN
1102 ZHX2_HUMAN
1103 CNTN2_HUMAN
1104 C2TA_HUMAN
1105 P73_HUMAN
1106 CEBPZ_HUMAN
1107 DBPA_HUMAN,YBOX3_HUMAN
1108 KLF4_HUMAN
1109 RARA_HUMAN
1110 SF3A1_HUMAN
1111 EPHA2_HUMAN
1112 PER3_HUMAN
1113 IASPP_HUMAN
1114 RNC_HUMAN
1115 ZBT7A_HUMAN
1116 MIER1_HUMAN
1117 POGZ_HUMAN
1118 PTN12_HUMAN
1119 EPHB2_HUMAN
1120 BIN1_HUMAN
1121 MYLK_HUMAN
1122 EDN1_HUMAN
1123 1433B_HUMAN
1124 STA5A_HUMAN
1125 SNF5_HUMAN
1126 PTPRE_HUMAN
1127 TRAF6_HUMAN
1128 PAXI_HUMAN
1129 GHR_HUMAN
1130 RHG01_HUMAN
1131 SMCE1_HUMAN
1132 PTN21_HUMAN
1133 TRPC6_HUMAN
1134 SNTA1_HUMAN
1135 1433E_HUMAN
1136 ADA15_HUMAN
1137 B2LA1_HUMAN
1138 ASAP1_HUMAN
1139 CNRG_HUMAN
1140 ADIP_HUMAN
1141 NU2M_HUMAN
1142 3BP1_HUMAN
1143 SPD2A_HUMAN
1144 YTDC1_HUMAN
1145 ANR11_HUMAN
1146 KCNQ5_HUMAN
1147 DOK4_HUMAN
1148 MK15_HUMAN
1149 FARP2_HUMAN
1150 WBP11_HUMAN
1151 FEZ1_HUMAN
1152 RELB_HUMAN
1153 AGTR2_HUMAN
1154 PTK6_HUMAN
1155 PA2G4_HUMAN
1156 NRG2_HUMAN
1157 TGFB2_HUMAN
1158 FMOD_HUMAN
1159 TGBR3_HUMAN
1160 FCN1_HUMAN
1161 ACVL1_HUMAN
1162 EIF3I_HUMAN
1163 ITB8_HUMAN
1164 LTBP4_HUMAN
1165 PZP_HUMAN
1166 RAPSN_HUMAN
1167 VASN_HUMAN
1168 TGFB3_HUMAN
1169 AMHR2_HUMAN
1170 BMR1B_HUMAN
1171 ZFYV9_HUMAN
1172 STRAP_HUMAN
1173 TGFA1_HUMAN
1174 M4K1_HUMAN
1175 2ABA_HUMAN
1176 MLTK_HUMAN
1177 TGFI1_HUMAN
1178 CCNB2_HUMAN
1179 HSPB1_HUMAN
1180 TYB4_HUMAN
1181 IF5A1_HUMAN
1182 M3K12_HUMAN
1183 RAVR1_HUMAN
1184 IMA4_HUMAN,IMA3_HUMAN
1185 PLCD1_HUMAN
1186 PPHLN_HUMAN
1187 NCAN_HUMAN
1188 CNTP2_HUMAN
1189 NRCAM_HUMAN
1190 JAG1_HUMAN
1191 KAT2A_HUMAN
1192 JAG2_HUMAN
1193 DTX1_HUMAN
1194 MK12_HUMAN
1195 ITCH_HUMAN
1196 MAML2_HUMAN
1197 MAML3_HUMAN
1198 DTX2_HUMAN
1199 WDR12_HUMAN
1200 1433S_HUMAN
1201 EXOS8_HUMAN
1202 MAPK2_HUMAN
1203 EXOS6_HUMAN
1204 GIPC1_HUMAN
1205 TNNT1_HUMAN
1206 TNNT2_HUMAN
1207 TMOD2_HUMAN
1208 CNN1_HUMAN
1209 P3C2B_HUMAN
1210 TNNI1_HUMAN
1211 TNNI2_HUMAN
1212 TNNC1_HUMAN
1213 SIR1_HUMAN
1214 AICDA_HUMAN
1215 RHEB_HUMAN
1216 TSC1_HUMAN
1217 NEK1_HUMAN
1218 HDAC6_HUMAN
1219 LAMB1_HUMAN
1220 UBP8_HUMAN
1221 MAP1A_HUMAN
1222 MLP3A_HUMAN
1223 RTN4_HUMAN
1224 LEG2_HUMAN
1225 NCALD_HUMAN
1226 HS105_HUMAN
1227 RAB8B_HUMAN
1228 STA13_HUMAN
1229 TAOK2_HUMAN
1230 KPCB_HUMAN
1231 PTPRB_HUMAN
1232 BMPR2_HUMAN
1233 IRS4_HUMAN
1234 PLK1_HUMAN
1235 MTA1_HUMAN
1236 GRM1_HUMAN
1237 CRIPT_HUMAN
1238 PFD4_HUMAN
1239 RASF1_HUMAN
1240 MARK4_HUMAN
1241 NPHP1_HUMAN
1242 SYT9_HUMAN
1243 TTBK1_HUMAN
1244 ARL8B_HUMAN
1245 MRGBP_HUMAN
1246 TBA3C_HUMAN
1247 TBA1B_HUMAN
1248 PCNT_HUMAN
1249 RN19A_HUMAN
1250 CENPJ_HUMAN
1251 GCP3_HUMAN
1252 TP53B_HUMAN
1253 HIPK2_HUMAN
1254 SHSA5_HUMAN
1255 CUL9_HUMAN
1256 ATM_HUMAN
1257 GNL3_HUMAN
1258 TAF9B_HUMAN
1259 HS90B_HUMAN
1260 PIAS4_HUMAN
1261 CSN3_HUMAN
1262 ZN363_HUMAN
1263 ATR_HUMAN
1264 LRP12_HUMAN
1265 PRI1_HUMAN
1266 CCNH_HUMAN
1267 CHD3_HUMAN
1268 T53I1_HUMAN
1269 ING4_HUMAN
1270 CSN4_HUMAN
1271 ARI3A_HUMAN
1272 TOPRS_HUMAN
1273 GPS2_HUMAN
1274 PRPK_HUMAN
1275 CABL2_HUMAN
1276 CSN1_HUMAN
1277 PLAL1_HUMAN
1278 SETD7_HUMAN
1279 MDC1_HUMAN
1280 ING5_HUMAN
1281 CABL1_HUMAN
1282 BANP_HUMAN
1283 CSN6_HUMAN
1284 CSN7A_HUMAN
1285 WASF2_HUMAN
1286 CSN8_HUMAN
1287 GRP75_HUMAN
1288 TLR2_HUMAN
1289 TLR4_HUMAN
1290 TNR1A_HUMAN
1291 NEMO_HUMAN
1292 IKKA_HUMAN
1293 DAPK1_HUMAN
1294 ACK1_HUMAN
1295 CASPA_HUMAN
1296 PI42B_HUMAN
1297 RIPK1_HUMAN
1298 RIPK2_HUMAN
1299 FRS3_HUMAN
1300 MADD_HUMAN
1301 BAG4_HUMAN
1302 PSMD2_HUMAN
1303 FAN_HUMAN
1304 TP4AP_HUMAN
1305 RIPK3_HUMAN
1306 SPY1_HUMAN
1307 LYAM1_HUMAN
1308 DCTN1_HUMAN
1309 LAX1_HUMAN
1310 TRAIP_HUMAN
1311 ZEP3_HUMAN
1312 SYNJ1_HUMAN
1313 VGFR2_HUMAN
1314 VEGFA_HUMAN
1315 VEGFD_HUMAN
1316 PLCG2_HUMAN
1317 VEGFC_HUMAN
1318 RGPS1_HUMAN
1319 DYL1_HUMAN
1320 RUSC1_HUMAN
1321 SHC3_HUMAN
1322 SH2B1_HUMAN
1323 KDIS_HUMAN
1324 IRAK1_HUMAN
1325 BEX3_HUMAN
1326 SQSTM_HUMAN
1327 U2AF2_HUMAN
1328 U2AFM_HUMAN
1329 MTA3_HUMAN
1330 NXF1_HUMAN
1331 RP9_HUMAN
1332 ZRAB2_HUMAN
1333 SF3A3_HUMAN
1334 DDX6_HUMAN
1335 SF01_HUMAN
1336 LY66F_HUMAN
1337 GEMI2_HUMAN
1338 TCRG1_HUMAN
1339 QCR2_HUMAN
1340 KHDR2_HUMAN
1341 RANB9_HUMAN
1342 COHA1_HUMAN
1343 MED28_HUMAN
1344 GGA3_HUMAN
1345 ODBB_HUMAN
1346 ASC_HUMAN
1347 COG5_HUMAN
1348 BGLR_HUMAN
1349 PPGB_HUMAN
1350 NEUR1_HUMAN
1351 B3A2_HUMAN
1352 S4A8_HUMAN
1353 CUBN_HUMAN
1354 KLK13_HUMAN
1355 SPB12_HUMAN
1356 DLG3_HUMAN
1357 HEXA_HUMAN
1358 SPB8_HUMAN
1359 CAD23_HUMAN
1360 USH1C_HUMAN
1361 VEZA_HUMAN
1362 KEAP1_HUMAN
1363 RFA4_HUMAN
1364 GPN1_HUMAN
1365 XPC_HUMAN
1366 CETN2_HUMAN
1367 LSM3_HUMAN
1368 RD23B_HUMAN
1369 TRI18_HUMAN
1370 IGBP1_HUMAN
1371 TRIM1_HUMAN
1372 SFI1_HUMAN
1373 IL2RG_HUMAN
1374 ATOX1_HUMAN
1375 BAZ1B_HUMAN
1376 CASR_HUMAN
1377 FLNB_HUMAN
1378 GRM7_HUMAN
1379 GRM5_HUMAN
1380 MYOTI_HUMAN
1381 FBLI1_HUMAN
1382 CMIP_HUMAN
1383 TNIP2_HUMAN
1384 PDZ11_HUMAN
1385 OGT1_HUMAN
1386 PDCD2_HUMAN
1387 PSIP1_HUMAN
1388 ZBT17_HUMAN
1389 CREB3_HUMAN
1390 ZHANG_HUMAN
1391 PRGC2_HUMAN
1392 BCL2_HUMAN
1393 GABPA_HUMAN
1394 HPIP_HUMAN
1395 MED25_HUMAN
1396 KAD6_HUMAN
1397 PPLA_HUMAN
1398 PK3CB_HUMAN
1399 MTUS1_HUMAN
1400 EFNB1_HUMAN
1401 PTN13_HUMAN
1402 EPHB1_HUMAN
1403 RGS3_HUMAN
1404 HNRPU_HUMAN
1405 BLM_HUMAN
1406 SMC3_HUMAN
1407 PRAX_HUMAN
1408 STX7_HUMAN
1409 LAMA1_HUMAN
1410 PYGB_HUMAN
1411 FRDA_HUMAN
1412 AP3D1_HUMAN
1413 SNP29_HUMAN
1414 STX3_HUMAN
1415 KS6A3_HUMAN
1416 FYN_HUMAN
1417 XIAP_HUMAN
1418 MAGD1_HUMAN
1419 CASP9_HUMAN
1420 M3K7_HUMAN
1421 TAB1_HUMAN
1422 TAB2_HUMAN
1423 DBLOH_HUMAN
1424 HTRA2_HUMAN
1425 COMD1_HUMAN
1426 XAF1_HUMAN
1427 STRAB_HUMAN
1428 IPKA_HUMAN
1429 SFPQ_HUMAN
1430 RPB1_HUMAN
1431 IDH3A_HUMAN
1432 RHOD_HUMAN
1433 SPN90_HUMAN
1434 CABP4_HUMAN
1435 VATH_HUMAN
1436 TIM23_HUMAN
1437 PPIP1_HUMAN
1438 ITSN2_HUMAN
1439 RHOJ_HUMAN
1440 ARC1B_HUMAN
1441 MOES_HUMAN
1442 B2CL1_HUMAN
1443 VAMP3_HUMAN
1444 BAP29_HUMAN
1445 GRAP1_HUMAN
1446 CCNT1_HUMAN
1447 TCEA2_HUMAN
1448 PABP1_HUMAN
1449 NECD_HUMAN
1450 DLGP2_HUMAN
1451 GEPH_HUMAN
1452 RN128_HUMAN
1453 UBE2N_HUMAN
1454 RENT1_HUMAN
1455 EDA_HUMAN
1456 EDAR_HUMAN
1457 PO3F2_HUMAN
1458 ATX1_HUMAN
1459 TXN4A_HUMAN
1460 SUCB2_HUMAN
1461 SUCB1_HUMAN
1462 ERF3A_HUMAN
1463 AP3B1_HUMAN
1464 MATN2_HUMAN
1465 HCLS1_HUMAN
1466 RBP2_HUMAN
1467 TCAM2_HUMAN
1468 CXB1_HUMAN
1469 C1QT1_HUMAN
1470 CASP2_HUMAN
1471 SHH_HUMAN
1472 FOG2_HUMAN
1473 HDAC5_HUMAN
1474 ELMO1_HUMAN
1475 ZEP1_HUMAN
1476 NSF_HUMAN
1477 PPM1G_HUMAN
1478 CSF2R_HUMAN
1479 FA9_HUMAN
1480 LMAN1_HUMAN
1481 PAHX_HUMAN
1482 FGF23_HUMAN
1483 HPRT_HUMAN
1484 FYB_HUMAN
1485 SLAF5_HUMAN
1486 SLAF6_HUMAN
1487 SLAF7_HUMAN
1488 JAK3_HUMAN
1489 IL15_HUMAN
1490 I15RA_HUMAN
1491 CISH_HUMAN
1492 KS6A1_HUMAN
1493 CAH4_HUMAN
1494 GOGA5_HUMAN
1495 FXR1_HUMAN
1496 NUFP1_HUMAN
1497 FXR2_HUMAN
1498 CYFP1_HUMAN
1499 CYFP2_HUMAN
1500 NUFP2_HUMAN
1501 PPM1B_HUMAN
1502 LEUK_HUMAN
1503 PPM1A_HUMAN
1504 RRAS2_HUMAN
1505 MP2K2_HUMAN
1506 FBLN3_HUMAN
1507 ASSY_HUMAN
1508 TIM44_HUMAN
1509 PRP6_HUMAN
1510 RHAG_HUMAN
1511 NUD14_HUMAN
1512 NELFD_HUMAN
1513 TOPK_HUMAN
1514 STK16_HUMAN
1515 CAH2_HUMAN
1516 PIGH_HUMAN
1517 PIGQ_HUMAN
1518 DPM2_HUMAN
1519 KPRA_HUMAN
1520 KPB1_HUMAN
1521 CDKA1_HUMAN
1522 RBMS1_HUMAN
1523 ARL3_HUMAN
1524 PLDN_HUMAN,BL1S6_HUMAN
1525 LIN7C_HUMAN
1526 HXK2_HUMAN
1527 UB2D3_HUMAN
1528 PAX6_HUMAN
1529 AMPH_HUMAN
1530 SYN2_HUMAN
1531 SYN3_HUMAN
1532 KCC1A_HUMAN
1533 PAK2_HUMAN
1534 CAPON_HUMAN
1535 PPIA_HUMAN
1536 CCNG1_HUMAN
1537 REM1_HUMAN
1538 EFNA2_HUMAN
1539 RFX5_HUMAN
1540 RFXK_HUMAN
1541 TAF6_HUMAN
1542 RFX3_HUMAN
1543 NFIB_HUMAN
1544 NFIC_HUMAN
1545 EFNB2_HUMAN
1546 SAP30_HUMAN
1547 EED_HUMAN
1548 YAF2_HUMAN
1549 TRAF5_HUMAN
1550 RYBP_HUMAN
1551 ATF6A_HUMAN
1552 SSXT_HUMAN
1553 ACL6A_HUMAN
1554 ARI1B_HUMAN
1555 ACL6B_HUMAN
1556 SIN3B_HUMAN
1557 LBR_HUMAN
1558 AHR_HUMAN
1559 TCP4_HUMAN
1560 T2AG_HUMAN
1561 NC2A_HUMAN
1562 SNPC4_HUMAN
1563 IKZF1_HUMAN
1564 TF3B_HUMAN
1565 TAF1A_HUMAN
1566 TAF1B_HUMAN
1567 TAF1C_HUMAN
1568 SNPC2_HUMAN
1569 BTAF1_HUMAN
1570 BARD1_HUMAN
1571 FOXF2_HUMAN
1572 TAF13_HUMAN
1573 TF3C3_HUMAN
1574 TAF10_HUMAN
1575 PIGO_HUMAN
1576 BUB1B_HUMAN
1577 KI13A_HUMAN
1578 MCM5_HUMAN
1579 CDC5L_HUMAN
1580 NEB2_HUMAN
1581 CDN2C_HUMAN
1582 CDC7_HUMAN
1583 AL2S8_HUMAN,CARTF_HUMAN
1584 SRTD1_HUMAN
1585 CARF_HUMAN
1586 ZN410_HUMAN
1587 SNTG2_HUMAN
1588 BCL6B_HUMAN
1589 HYAL2_HUMAN
1590 STAM1_HUMAN
1591 STAM2_HUMAN
1592 TIAF1_HUMAN
1593 PK3C3_HUMAN
1594 PI4KA_HUMAN
1595 RGS9_HUMAN
1596 DSS1_HUMAN
1597 HM20B_HUMAN
1598 EMSY_HUMAN
1599 MYOZ1_HUMAN
1600 MAGI2_HUMAN
1601 DHYS_HUMAN
1602 RL5_HUMAN
1603 XRN2_HUMAN
1604 XPO4_HUMAN
1605 PRDM1_HUMAN
1606 SIX3_HUMAN
1607 PTH2_HUMAN
1608 RUNX3_HUMAN
1609 FOXA2_HUMAN
1610 TLE2_HUMAN
1611 HES6_HUMAN
1612 H33_HUMAN
1613 AF10_HUMAN
1614 CAN2_HUMAN
1615 MAFK_HUMAN
1616 BACH1_HUMAN
1617 SYMC_HUMAN
1618 NFE2_HUMAN
1619 NF2L3_HUMAN
1620 BACH2_HUMAN
1621 FSHR_HUMAN
1622 ACTHR_HUMAN
1623 DVL1_HUMAN
1624 BAIP2_HUMAN
1625 SMUF1_HUMAN
1626 YAP1_HUMAN
1627 FAS_HUMAN
1628 S100P_HUMAN
1629 TIE2_HUMAN
1630 TIE1_HUMAN
1631 PHOS_HUMAN
1632 ANGP1_HUMAN
1633 ANGP2_HUMAN
1634 ANGP4_HUMAN
1635 DOK2_HUMAN
1636 GFRP_HUMAN
1637 RP3A_HUMAN
1638 SCNNB_HUMAN
1639 SCNNG_HUMAN
1640 NEDD4_HUMAN
1641 NED4L_HUMAN
1642 FOXE1_HUMAN
1643 PDLI5_HUMAN
1644 KGP2_HUMAN
1645 KCC2B_HUMAN
1646 TRAK2_HUMAN
1647 GBRAP_HUMAN
1648 ANK3_HUMAN
1649 BRAP_HUMAN
1650 HNF6_HUMAN
1651 OTX2_HUMAN
1652 HME2_HUMAN
1653 GSC_HUMAN
1654 DUS1_HUMAN
1655 MP2K6_HUMAN
1656 GMFB_HUMAN
1657 GA45B_HUMAN
1658 MINT_HUMAN
1659 M4K4_HUMAN
1660 PEX7_HUMAN
1661 PEX12_HUMAN
1662 IRK6_HUMAN,KCNJ6_HUMAN
1663 PEX13_HUMAN
1664 PEX14_HUMAN
1665 CD5R1_HUMAN
1666 SH3G2_HUMAN
1667 AP2A2_HUMAN
1668 CABIN_HUMAN
1669 SHLB1_HUMAN
1670 ECE1_HUMAN
1671 BRD2_HUMAN
1672 TFDP2_HUMAN
1673 GNA14_HUMAN
1674 CDK8_HUMAN
1675 PDLI1_HUMAN
1676 AKAP5_HUMAN
1677 TFB1M_HUMAN
1678 TFB2M_HUMAN
1679 MERTK_HUMAN
1680 GLRX1_HUMAN
1681 MP2K7_HUMAN
1682 AKA12_HUMAN
1683 MBIP1_HUMAN
1684 SH3R1_HUMAN
1685 MARK3_HUMAN
1686 GLRX3_HUMAN
1687 TRI25_HUMAN
1688 TFG_HUMAN
1689 UB2L6_HUMAN
1690 NTRK2_HUMAN
1691 PLD1_HUMAN
1692 PI51A_HUMAN
1693 EI2BA_HUMAN
1694 ASAP2_HUMAN
1695 PI51C_HUMAN
1696 ARFP2_HUMAN
1697 EXOC5_HUMAN
1698 RFIP3_HUMAN
1699 SCN2A_HUMAN
1700 SPTN4_HUMAN
1701 HPCL1_HUMAN
1702 KCNC1_HUMAN
1703 HNRH1_HUMAN
1704 HNRPF_HUMAN
1705 SEC20_HUMAN
1706 BNIP3_HUMAN
1707 RU2A_HUMAN
1708 NCBP2_HUMAN
1709 KS6B1_HUMAN
1710 ALEX_HUMAN
1711 ADAP1_HUMAN
1712 PURB_HUMAN
1713 LBP_HUMAN
1714 WDR1_HUMAN
1715 EXOSX_HUMAN
1716 MUSC_HUMAN
1717 PTF1A_HUMAN
1718 ASCL4_HUMAN
1719 OLIG3_HUMAN
1720 SCAP_HUMAN
1721 INSI1_HUMAN
1722 B2MG_HUMAN
1723 NFAC2_HUMAN
1724 MEF2D_HUMAN
1725 1A01_HUMAN
1726 NF2IP_HUMAN
1727 E2AK3_HUMAN
1728 NEBL_HUMAN
1729 1B07_HUMAN
1730 PMF1_HUMAN
1731 SOX11_HUMAN
1732 AAPK2_HUMAN
1733 1C01_HUMAN
1734 OBF1_HUMAN
1735 TF2AY_HUMAN
1736 IRK2_HUMAN,KCNJ2_HUMAN
1737 HLAG_HUMAN
1738 IL16_HUMAN
1739 GBGT2_HUMAN
1740 LIN7B_HUMAN
1741 HLAE_HUMAN
1742 AP3B2_HUMAN
1743 ERF_HUMAN
1744 HLAF_HUMAN
1745 PP14A_HUMAN
1746 CAV2_HUMAN
1747 KC1G2_HUMAN
1748 WIPF1_HUMAN
1749 CD1B_HUMAN
1750 IF2B_HUMAN
1751 CD1A_HUMAN
1752 TBK1_HUMAN
1753 NCKP1_HUMAN
1754 MINK1_HUMAN
1755 BRK1_HUMAN
1756 TNIK_HUMAN
1757 IRK8_HUMAN,KCNJ8_HUMAN
1758 CD1E_HUMAN
1759 CRBB1_HUMAN
1760 IRK11_HUMAN,KCJ11_HUMAN
1761 ENSA_HUMAN
1762 PCDA4_HUMAN
1763 BAK_HUMAN
1764 BID_HUMAN
1765 HFE_HUMAN
1766 B2L10_HUMAN
1767 MCL1_HUMAN
1768 CATK_HUMAN
1769 TF2AA_HUMAN
1770 ARL4A_HUMAN
1771 ARL5A_HUMAN
1772 ELAV1_HUMAN
1773 JIP1_HUMAN
1774 JIP2_HUMAN
1775 PTBP1_HUMAN
1776 PCBP2_HUMAN
1777 HNRPL_HUMAN
1778 IGHM_HUMAN
1779 OSMR_HUMAN
1780 SOCS3_HUMAN
1781 LIF_HUMAN
1782 CDK9_HUMAN
1783 PIAS3_HUMAN
1784 FCAR_HUMAN
1785 PO3F1_HUMAN
1786 RNF4_HUMAN
1787 SRP14_HUMAN
1788 CD79B_HUMAN
1789 DDX1_HUMAN
1790 PTC1_HUMAN
1791 PTC2_HUMAN
1792 PIGR_HUMAN
1793 NPB_HUMAN
1794 AR6P1_HUMAN
1795 PDX1_HUMAN
1796 EGLN_HUMAN
1797 NDF1_HUMAN
1798 MAFA_HUMAN
1799 SPOP_HUMAN
1800 NMI_HUMAN
1801 GALT4_HUMAN
1802 TFEC_HUMAN
1803 BI1_HUMAN
1804 TENR_HUMAN
1805 CLD1_HUMAN
1806 HSP72_HUMAN
1807 CCNG2_HUMAN
1808 CSPG4_HUMAN
1809 CIB1_HUMAN
1810 PGBM_HUMAN
1811 PTPRH_HUMAN
1812 RHG26_HUMAN
1813 RBCC1_HUMAN
1814 MICA1_HUMAN
1815 EFS_HUMAN
1816 PP1B_HUMAN
1817 JIP3_HUMAN
1818 KCMA1_HUMAN
1819 KC1D_HUMAN
1820 ICAM5_HUMAN
1821 CFLAR_HUMAN
1822 CSEN_HUMAN
1823 UBQL1_HUMAN
1824 NICA_HUMAN
1825 RB11A_HUMAN
1826 APH1A_HUMAN
1827 APH1B_HUMAN
1828 PEN2_HUMAN
1829 CTND2_HUMAN
1830 DOCK3_HUMAN
1831 KCIP4_HUMAN
1832 SCNND_HUMAN
1833 CATB_HUMAN
1834 NOGG_HUMAN
1835 COPG2_HUMAN
1836 COPB2_HUMAN
1837 FCG2B_HUMAN
1838 TRI26_HUMAN
1839 FADD_HUMAN
1840 TRADD_HUMAN
1841 MIB1_HUMAN
1842 GFRA1_HUMAN
1843 GFRA2_HUMAN
1844 SOSD1_HUMAN
1845 MTG8R_HUMAN
1846 CIR1_HUMAN
1847 C1D_HUMAN
1848 HDAC7_HUMAN
1849 HDA10_HUMAN
1850 HESX1_HUMAN
1851 CHD1_HUMAN
1852 NR1D2_HUMAN
1853 NR1D1_HUMAN
1854 NR6A1_HUMAN
1855 HEY2_HUMAN
1856 HDAC9_HUMAN
1857 ZMY11_HUMAN
1858 TBL1R_HUMAN
1859 DACH1_HUMAN
1860 LIMK1_HUMAN
1861 AIMP2_HUMAN
1862 SYK_HUMAN
1863 PRKN2_HUMAN
1864 AIMP1_HUMAN
1865 BMR1A_HUMAN
1866 FUBP1_HUMAN
1867 OPTN_HUMAN
1868 TF3C2_HUMAN
1869 ADCY5_HUMAN
1870 GDE1_HUMAN
1871 HTRA1_HUMAN
1872 RGS2_HUMAN
1873 AGFG1_HUMAN
1874 EPS15_HUMAN
1875 EP15R_HUMAN
1876 RN216_HUMAN
1877 COPE_HUMAN
1878 WNK4_HUMAN
1879 TNR3_HUMAN
1880 TNF14_HUMAN
1881 TRAF4_HUMAN
1882 HSP74_HUMAN
1883 FKBP4_HUMAN
1884 MBTP1_HUMAN
1885 ACV1B_HUMAN
1886 FOXO3_HUMAN
1887 FOXH1_HUMAN
1888 FSTL3_HUMAN
1889 DCP1A_HUMAN
1890 S11IP_HUMAN
1891 SNIP1_HUMAN
1892 DLX1_HUMAN
1893 ECSIT_HUMAN
1894 EID2_HUMAN
1895 ZN521_HUMAN
1896 TERA_HUMAN
1897 TOM34_HUMAN
1898 UBE4B_HUMAN
1899 NOS1_HUMAN
1900 HIP1_HUMAN
1901 AP2S1_HUMAN
1902 PMYT1_HUMAN
1903 GEMI6_HUMAN
1904 LSM2_HUMAN
1905 MPIP2_HUMAN
1906 MARH2_HUMAN
1907 ACHA4_HUMAN
1908 CCR2_HUMAN
1909 MPIP3_HUMAN
1910 TNF11_HUMAN
1911 ELP1_HUMAN
1912 I27RA_HUMAN
1913 DUS16_HUMAN
1914 M3K2_HUMAN
1915 JIP4_HUMAN
1916 3BP5_HUMAN
1917 DUS10_HUMAN
1918 DUS22_HUMAN
1919 MABP1_HUMAN
1920 CCL14_HUMAN
1921 CL3L1_HUMAN
1922 CCL23_HUMAN
1923 DPYL5_HUMAN
1924 XPO2_HUMAN
1925 TTP_HUMAN
1926 RAGP1_HUMAN
1927 XPOT_HUMAN
1928 NU153_HUMAN
1929 TPH1_HUMAN
1930 SSRP1_HUMAN
1931 NUP50_HUMAN
1932 XPO5_HUMAN
1933 IPO11_HUMAN
1934 NEK9_HUMAN
1935 TSC2_HUMAN
1936 RBP10_HUMAN
1937 MOG1_HUMAN
1938 IPO5_HUMAN
1939 CDK4_HUMAN
1940 MCM6_HUMAN
1941 ORC1_HUMAN
1942 MCM4_HUMAN
1943 DBF4A_HUMAN
1944 GATA6_HUMAN
1945 DNJB1_HUMAN
1946 PA24A_HUMAN
1947 P4K2B_HUMAN
1948 TMED1_HUMAN
1949 EYA1_HUMAN
1950 EYA3_HUMAN
1951 S22A1_HUMAN
1952 HNRPD_HUMAN
1953 IBP6_HUMAN
1954 DIP2A_HUMAN
1955 DTBP1_HUMAN
1956 SYNEM_HUMAN
1957 IRK12_HUMAN,KCJ12_HUMAN
1958 SYNCI_HUMAN
1959 BRMS1_HUMAN
1960 TGIF2_HUMAN
1961 BCOR_HUMAN
1962 RET1_HUMAN
1963 DNM3L_HUMAN
1964 HIF1N_HUMAN
1965 BAZ2A_HUMAN
1966 PF21A_HUMAN
1967 SDS3_HUMAN
1968 PHF12_HUMAN
1969 TRI27_HUMAN
1970 PARD3_HUMAN
1971 BRM1L_HUMAN
1972 RECQ5_HUMAN
1973 PAR6A_HUMAN
1974 ASF1A_HUMAN
1975 M4K3_HUMAN
1976 ITA3_HUMAN
1977 RIN3_HUMAN
1978 TLX2_HUMAN
1979 DYSF_HUMAN
1980 JPH2_HUMAN
1981 PLCB2_HUMAN
1982 CNKR1_HUMAN
1983 RIMS1_HUMAN
1984 CXL11_HUMAN
1985 CCL28_HUMAN
1986 C1QBP_HUMAN
1987 RIMS2_HUMAN
1988 HRK_HUMAN
1989 AVR2B_HUMAN
1990 HGS_HUMAN
1991 VPS35_HUMAN
1992 ADA22_HUMAN
1993 CLIC4_HUMAN
1994 TPD53_HUMAN
1995 NFAC4_HUMAN
1996 IMDH2_HUMAN
1997 ARHG2_HUMAN
1998 TLK2_HUMAN
1999 BSPRY_HUMAN
2000 ITB4_HUMAN
2001 U520_HUMAN
2002 UCP2_HUMAN
2003 TESK1_HUMAN
2004 UCP3_HUMAN
2005 PDE3B_HUMAN
2006 RGS7_HUMAN
2007 KIF1C_HUMAN
2008 BAD_HUMAN
2009 KCNK3_HUMAN
2010 DHX15_HUMAN
2011 TESK2_HUMAN
2012 LYST_HUMAN
2013 PTN3_HUMAN
